1, Paris, Lightweight, 1
11039, Denver, Middleweight, 1
11040, Denver, Middleweight, 1
11041, London, Middleweight, 0
11042, New York, Middleweight, 0
11043, London, Middleweight, 0
11044, Seattle, Middleweight, 0
11045, Seattle, Middleweight, 1
11046, Denver, Middleweight, 1
11047, Las Vegas, Middleweight, 1
11048, New York, Middleweight, 1
11049, New York, Middleweight, 0
11050, New York, Middleweight, 0
11051, Paris, Middleweight, 1
11052, Dublin, Middleweight, 0
11053, Los Angeles, Middleweight, 0
11054, London, Middleweight, 0
11055, London, Middleweight, 0
11056, Las Vegas, Middleweight, 1
11057, Denver, Middleweight, 0
11058, Denver, Middleweight, 0
11059, New York, Middleweight, 1
11060, Dublin, Middleweight, 1
11061, Denver, Middleweight, 0
11062, New York, Middleweight, 0
11063, Paris, Middleweight, 0
11064, Denver, Middleweight, 1
11065, New York, Middleweight, 1
11066, Seattle, Middleweight, 1
11067, Los Angeles, Middleweight, 1
11068, Seattle, Middleweight, 1
11069, New York, Middleweight, 0
11070, Los Angeles, Middleweight, 0
11071, London, Middleweight, 0
11072, New York, Middleweight, 1
11073, Denver, Middleweight, 0
11074, New York, Middleweight, 1
11075, Dublin, Middleweight, 0
11076, Denver, Middleweight, 1
11077, Dublin, Middleweight, 0
11078, Las Vegas, Middleweight, 1
11079, Seattle, Middleweight, 1
11080, Las Vegas, Middleweight, 0
11081, Los Angeles, Middleweight, 0
11082, Seattle, Middleweight, 0
11083, New York, Middleweight, 1
11084, Denver, Middleweight, 0
11085, Los Angeles, Middleweight, 0
11086, New York, Middleweight, 0
11087, Denver, Middleweight, 1
11088, Denver, Middleweight, 1
11089, Dublin, Middleweight, 0
11090, Paris, Middleweight, 0
11091, Denver, Middleweight, 0
11092, Denver, Middleweight, 1
11093, Seattle, Middleweight, 0
11094, Los Angeles, Middleweight, 0
11095, London, Middleweight, 1
11096, Denver, Middleweight, 0
11097, Las Vegas, Middleweight, 1
11098, Las Vegas, Middleweight, 1
11099, Los Angeles, Middleweight, 1
11100, Los Angeles, Middleweight, 0
11101, Dublin, Middleweight, 1
11102, Denver, Middleweight, 1
11103, Seattle, Middleweight, 0
11104, Dublin, Middleweight, 0
11105, New York, Middleweight, 0
11106, Denver, Middleweight, 1
11107, New York, Middleweight, 1
11108, Los Angeles, Middleweight, 0
11109, Paris, Middleweight, 0
11110, New York, Middleweight, 1
11111, New York, Middleweight, 1
11112, Los Angeles, Middleweight, 0
11113, Paris, Middleweight, 1
11114, London, Middleweight, 0
11115, Las Vegas, Middleweight, 1
11116, Paris, Middleweight, 0
11117, Los Angeles, Middleweight, 0
11118, Dublin, Middleweight, 0
11119, Paris, Middleweight, 0
11120, Dublin, Middleweight, 1
11121, Denver, Middleweight, 0
11122, Las Vegas, Middleweight, 1
11123, Dublin, Middleweight, 1
11124, New York, Middleweight, 1
11125, London, Middleweight, 0
11126, Paris, Middleweight, 0
11127, Dublin, Middleweight, 0
11128, Paris, Middleweight, 0
11129, London, Middleweight, 0
11130, Las Vegas, Middleweight, 1
11131, New York, Middleweight, 1
11132, Dublin, Middleweight, 1
11133, Denver, Middleweight, 0
11134, Los Angeles, Middleweight, 1
11135, Paris, Middleweight, 0
11136, Los Angeles, Middleweight, 0
11137, Los Angeles, Middleweight, 0
11138, Dublin, Middleweight, 0
11139, Seattle, Middleweight, 0
11140, London, Middleweight, 0
11141, New York, Middleweight, 1
11142, Dublin, Middleweight, 1
11143, Los Angeles, Middleweight, 0
11144, Seattle, Middleweight, 0
11145, Las Vegas, Middleweight, 1
11146, Seattle, Middleweight, 1
11147, Las Vegas, Middleweight, 0
11148, Los Angeles, Middleweight, 0
11149, London, Middleweight, 1
11150, London, Middleweight, 0
11151, Denver, Middleweight, 0
11152, New York, Middleweight, 0
11153, Seattle, Middleweight, 1
11154, London, Middleweight, 1
11155, Paris, Middleweight, 0
11156, Denver, Middleweight, 0
11157, Las Vegas, Middleweight, 1
11158, New York, Middleweight, 1
11159, Dublin, Middleweight, 1
11160, London, Middleweight, 1
11161, Dublin, Middleweight, 1
11162, Dublin, Middleweight, 1
11163, London, Middleweight, 0
11164, Seattle, Middleweight, 0
11165, Los Angeles, Middleweight, 0
11166, Seattle, Middleweight, 0
11167, Las Vegas, Middleweight, 0
11168, Los Angeles, Middleweight, 0
11169, London, Middleweight, 1
11170, Las Vegas, Middleweight, 1
11171, New York, Middleweight, 0
11172, Paris, Middleweight, 0
11173, London, Middleweight, 0
11174, Seattle, Middleweight, 0
11175, London, Middleweight, 0
11176, Las Vegas, Middleweight, 1
11177, Las Vegas, Middleweight, 1
11178, Denver, Middleweight, 1
11179, New York, Middleweight, 1
11180, Paris, Middleweight, 0
11181, Paris, Middleweight, 0
11182, Dublin, Middleweight, 0
11183, Paris, Middleweight, 1
11184, Las Vegas, Middleweight, 0
11185, Seattle, Middleweight, 1
11186, New York, Middleweight, 1
11187, New York, Middleweight, 0
11188, New York, Middleweight, 0
11189, Dublin, Middleweight, 0
11190, Dublin, Middleweight, 1
11191, Las Vegas, Middleweight, 0
11192, Paris, Middleweight, 0
11193, Seattle, Middleweight, 0
11194, Denver, Middleweight, 1
11195, Los Angeles, Middleweight, 1
11196, Paris, Middleweight, 1
11197, Dublin, Middleweight, 0
11198, Dublin, Middleweight, 1
11199, Paris, Middleweight, 1
11200, Dublin, Middleweight, 1
11201, Seattle, Middleweight, 0
11202, Seattle, Middleweight, 0
11203, Denver, Middleweight, 1
11204, Los Angeles, Middleweight, 1
11205, Dublin, Middleweight, 1
11206, London, Middleweight, 1
11207, Dublin, Middleweight, 1
11208, Las Vegas, Middleweight, 0
11209, Paris, Middleweight, 1
11210, Paris, Middleweight, 0
11211, New York, Middleweight, 0
11212, Las Vegas, Middleweight, 1
11213, Las Vegas, Middleweight, 0
11214, Paris, Middleweight, 0
11215, New York, Middleweight, 0
11216, Las Vegas, Middleweight, 1
11217, Denver, Middleweight, 0
11218, Dublin, Middleweight, 1
11219, London, Middleweight, 0
11220, Denver, Middleweight, 0
11221, Paris, Middleweight, 1
11222, Denver, Middleweight, 1
11223, Paris, Middleweight, 0
11224, Seattle, Middleweight, 0
11225, Dublin, Middleweight, 0
11226, Denver, Middleweight, 0
11227, Denver, Middleweight, 1
11228, New York, Middleweight, 1
11229, Paris, Middleweight, 0
11230, Dublin, Middleweight, 0
11231, New York, Middleweight, 1
11232, Paris, Middleweight, 1
11233, Dublin, Middleweight, 1
11234, Seattle, Middleweight, 1
11235, New York, Middleweight, 0
11236, New York, Middleweight, 1
11237, Paris, Middleweight, 1
11238, Seattle, Middleweight, 1
11239, New York, Middleweight, 0
11240, Paris, Middleweight, 1
11241, Seattle, Middleweight, 0
11242, Las Vegas, Middleweight, 1
11243, Dublin, Middleweight, 0
11244, Paris, Middleweight, 0
11245, Denver, Middleweight, 1
11246, Denver, Middleweight, 1
11247, Dublin, Middleweight, 0
11248, Seattle, Middleweight, 0
11249, Las Vegas, Middleweight, 0
11250, Denver, Middleweight, 0
11251, Seattle, Middleweight, 0
11252, Seattle, Middleweight, 0
11253, Los Angeles, Middleweight, 1
11254, Seattle, Middleweight, 1
11255, New York, Middleweight, 0
11256, New York, Middleweight, 0
11257, Denver, Middleweight, 1
11258, Paris, Middleweight, 1
11259, New York, Middleweight, 1
11260, Seattle, Middleweight, 0
11261, Dublin, Middleweight, 0
11262, Denver, Middleweight, 0
11263, London, Middleweight, 0
11264, Dublin, Middleweight, 1
11265, Las Vegas, Middleweight, 0
11266, Dublin, Middleweight, 1
11267, Paris, Middleweight, 0
11268, London, Middleweight, 0
11269, Dublin, Middleweight, 1
11270, Paris, Middleweight, 1
11271, New York, Middleweight, 0
11272, Las Vegas, Middleweight, 1
11273, Las Vegas, Middleweight, 1
11274, Paris, Middleweight, 0
11275, Las Vegas, Middleweight, 1
11276, New York, Middleweight, 0
11277, Los Angeles, Middleweight, 1
11278, Los Angeles, Middleweight, 1
11279, Denver, Middleweight, 1
11280, New York, Middleweight, 1
11281, New York, Middleweight, 0
11282, Dublin, Middleweight, 1
11283, Denver, Middleweight, 1
11284, Paris, Middleweight, 0
11285, Dublin, Middleweight, 0
11286, Las Vegas, Middleweight, 0
11287, Denver, Middleweight, 1
11288, Los Angeles, Middleweight, 0
11289, Los Angeles, Middleweight, 0
11290, Las Vegas, Middleweight, 1
11291, Las Vegas, Middleweight, 1
11292, London, Middleweight, 0
11293, Paris, Middleweight, 1
11294, Denver, Middleweight, 0
11295, Los Angeles, Middleweight, 0
11296, Paris, Middleweight, 0
11297, Denver, Middleweight, 1
11298, London, Middleweight, 1
11299, Seattle, Middleweight, 1
11300, Paris, Middleweight, 0
11301, Paris, Middleweight, 0
11302, Los Angeles, Middleweight, 1
11303, Dublin, Middleweight, 1
11304, Paris, Middleweight, 1
11305, London, Middleweight, 1
11306, Seattle, Middleweight, 1
11307, Dublin, Middleweight, 0
11308, New York, Middleweight, 1
11309, Dublin, Middleweight, 1
11310, Denver, Middleweight, 0
11311, New York, Middleweight, 1
11312, Las Vegas, Middleweight, 0
11313, New York, Middleweight, 0
11314, Dublin, Middleweight, 0
11315, New York, Middleweight, 0
11316, London, Middleweight, 1
11317, New York, Middleweight, 0
11318, New York, Middleweight, 1
11319, Las Vegas, Middleweight, 1
11320, New York, Middleweight, 0
11321, Los Angeles, Middleweight, 0
11322, Las Vegas, Middleweight, 0
11323, Dublin, Middleweight, 1
11324, Denver, Middleweight, 0
11325, Dublin, Middleweight, 1
11326, Denver, Middleweight, 0
11327, New York, Middleweight, 1
11328, Dublin, Middleweight, 0
11329, London, Middleweight, 1
11330, Los Angeles, Middleweight, 1
11331, New York, Middleweight, 1
11332, Dublin, Middleweight, 0
11333, New York, Middleweight, 0
11334, Denver, Middleweight, 0
11335, London, Middleweight, 0
11336, Dublin, Middleweight, 1
11337, New York, Middleweight, 0
11338, Seattle, Middleweight, 1
11339, Dublin, Middleweight, 0
11340, Seattle, Middleweight, 1
11341, Los Angeles, Middleweight, 1
11342, Seattle, Middleweight, 1
11343, Dublin, Middleweight, 1
11344, Paris, Middleweight, 1
11345, New York, Middleweight, 1
11346, London, Middleweight, 1
11347, London, Middleweight, 0
11348, Los Angeles, Middleweight, 0
11349, Dublin, Middleweight, 1
11350, Los Angeles, Middleweight, 0
11351, Denver, Middleweight, 0
11352, Dublin, Middleweight, 0
11353, Dublin, Middleweight, 0
11354, Paris, Middleweight, 0
11355, Los Angeles, Middleweight, 0
11356, New York, Middleweight, 0
11357, Las Vegas, Middleweight, 0
11358, Las Vegas, Middleweight, 1
11359, Paris, Middleweight, 0
11360, Denver, Middleweight, 1
11361, Dublin, Middleweight, 1
11362, Seattle, Middleweight, 0
11363, Seattle, Middleweight, 1
11364, Dublin, Middleweight, 0
11365, New York, Middleweight, 1
11366, Paris, Middleweight, 1
11367, Las Vegas, Middleweight, 1
11368, Paris, Middleweight, 0
11369, London, Middleweight, 0
11370, London, Middleweight, 0
11371, Denver, Middleweight, 0
11372, London, Middleweight, 0
11373, Denver, Middleweight, 0
11374, London, Middleweight, 1
11375, Las Vegas, Middleweight, 0
11376, Los Angeles, Middleweight, 0
11377, Los Angeles, Middleweight, 0
11378, Paris, Middleweight, 0
11379, Los Angeles, Middleweight, 0
11380, Dublin, Middleweight, 0
11381, Los Angeles, Middleweight, 0
11382, Paris, Middleweight, 1
11383, Dublin, Middleweight, 0
11384, London, Middleweight, 1
11385, Denver, Middleweight, 0
11386, Las Vegas, Middleweight, 1
11387, Los Angeles, Middleweight, 0
11388, Dublin, Middleweight, 0
11389, New York, Middleweight, 0
11390, Las Vegas, Middleweight, 0
11391, Los Angeles, Middleweight, 0
11392, Las Vegas, Middleweight, 1
11393, Dublin, Middleweight, 0
11394, Denver, Middleweight, 0
11395, Los Angeles, Middleweight, 1
11396, Seattle, Middleweight, 0
11397, London, Middleweight, 1
11398, London, Middleweight, 1
11399, London, Middleweight, 0
11400, Los Angeles, Middleweight, 0
11401, London, Middleweight, 1
11402, London, Middleweight, 0
11403, London, Middleweight, 0
11404, Los Angeles, Middleweight, 1
11405, Los Angeles, Middleweight, 0
11406, London, Middleweight, 1
11407, Paris, Middleweight, 0
11408, Paris, Middleweight, 0
11409, Paris, Middleweight, 0
11410, London, Middleweight, 1
11411, Seattle, Middleweight, 1
11412, New York, Middleweight, 1
11413, Las Vegas, Middleweight, 1
11414, Los Angeles, Middleweight, 0
11415, Paris, Middleweight, 1
11416, New York, Middleweight, 1
11417, Paris, Middleweight, 1
11418, Paris, Middleweight, 0
11419, Denver, Middleweight, 1
11420, Seattle, Middleweight, 0
11421, Las Vegas, Middleweight, 1
11422, Dublin, Middleweight, 0
11423, Las Vegas, Middleweight, 0
11424, New York, Middleweight, 1
11425, New York, Middleweight, 0
11426, Paris, Middleweight, 1
11427, Paris, Middleweight, 0
11428, Seattle, Middleweight, 0
11429, Dublin, Middleweight, 1
11430, Dublin, Middleweight, 0
11431, Seattle, Middleweight, 0
11432, Los Angeles, Middleweight, 1
11433, Las Vegas, Middleweight, 1
11434, New York, Middleweight, 1
11435, New York, Middleweight, 1
11436, Seattle, Middleweight, 0
11437, Dublin, Middleweight, 1
11438, London, Middleweight, 1
11439, Dublin, Middleweight, 0
11440, Paris, Middleweight, 1
11441, Las Vegas, Middleweight, 1
11442, New York, Middleweight, 1
11443, Las Vegas, Middleweight, 0
11444, Paris, Middleweight, 0
11445, Los Angeles, Middleweight, 1
11446, Los Angeles, Middleweight, 1
11447, New York, Middleweight, 0
11448, Dublin, Middleweight, 0
11449, Seattle, Middleweight, 0
11450, Denver, Middleweight, 0
11451, Dublin, Middleweight, 0
11452, London, Middleweight, 1
11453, Denver, Middleweight, 1
11454, Seattle, Middleweight, 1
11455, Las Vegas, Middleweight, 1
11456, Los Angeles, Middleweight, 1
11457, Las Vegas, Middleweight, 1
11458, Paris, Middleweight, 0
11459, Dublin, Middleweight, 0
11460, London, Middleweight, 1
11461, Denver, Middleweight, 0
11462, Dublin, Middleweight, 1
11463, New York, Middleweight, 1
11464, New York, Middleweight, 1
11465, Los Angeles, Middleweight, 0
11466, Las Vegas, Middleweight, 0
11467, Dublin, Middleweight, 1
11468, Los Angeles, Middleweight, 0
11469, Dublin, Middleweight, 0
11470, Dublin, Middleweight, 1
11471, London, Middleweight, 1
11472, Dublin, Middleweight, 0
11473, Dublin, Middleweight, 0
11474, Denver, Middleweight, 0
11475, Dublin, Middleweight, 0
11476, Denver, Middleweight, 0
11477, Los Angeles, Middleweight, 1
11478, London, Middleweight, 1
11479, Denver, Middleweight, 1
11480, Los Angeles, Middleweight, 0
11481, London, Middleweight, 0
11482, Seattle, Middleweight, 1
11483, Seattle, Middleweight, 0
11484, Dublin, Middleweight, 0
11485, Dublin, Middleweight, 1
11486, Dublin, Middleweight, 0
11487, Seattle, Middleweight, 1
11488, Seattle, Middleweight, 0
11489, Paris, Middleweight, 0
11490, Denver, Middleweight, 1
11491, London, Middleweight, 0
11492, Denver, Middleweight, 1
11493, Denver, Middleweight, 0
11494, Dublin, Middleweight, 1
11495, Seattle, Middleweight, 0
11496, Los Angeles, Middleweight, 1
11497, Denver, Middleweight, 1
11498, Seattle, Middleweight, 0
11499, Seattle, Middleweight, 0
11500, New York, Middleweight, 1
11501, London, Middleweight, 0
11502, Las Vegas, Middleweight, 0
11503, Los Angeles, Middleweight, 0
11504, New York, Middleweight, 1
11505, New York, Middleweight, 1
11506, Los Angeles, Middleweight, 0
11507, Denver, Middleweight, 0
11508, Las Vegas, Middleweight, 0
11509, Denver, Middleweight, 1
11510, New York, Middleweight, 0
11511, London, Middleweight, 0
11512, Los Angeles, Middleweight, 1
11513, Denver, Middleweight, 1
11514, Paris, Middleweight, 1
11515, Seattle, Middleweight, 0
11516, Las Vegas, Middleweight, 1
11517, Paris, Middleweight, 1
11518, Dublin, Middleweight, 1
11519, Seattle, Middleweight, 0
11520, Seattle, Middleweight, 1
11521, Denver, Middleweight, 1
11522, Denver, Middleweight, 1
11523, Seattle, Middleweight, 0
11524, Paris, Middleweight, 1
11525, New York, Middleweight, 1
11526, London, Middleweight, 1
11527, New York, Middleweight, 1
11528, Denver, Middleweight, 0
11529, Los Angeles, Middleweight, 1
11530, Seattle, Middleweight, 1
11531, Las Vegas, Middleweight, 1
11532, Paris, Middleweight, 1
11533, London, Middleweight, 0
11534, Seattle, Middleweight, 1
11535, Seattle, Middleweight, 0
11536, Las Vegas, Middleweight, 0
11537, London, Middleweight, 1
11538, Seattle, Middleweight, 0
11539, Denver, Middleweight, 0
11540, Las Vegas, Middleweight, 1
11541, Denver, Middleweight, 1
11542, New York, Middleweight, 0
11543, Los Angeles, Middleweight, 1
11544, Denver, Middleweight, 0
11545, Denver, Middleweight, 1
11546, Las Vegas, Middleweight, 0
11547, London, Middleweight, 1
11548, Dublin, Middleweight, 1
11549, Denver, Middleweight, 0
11550, Paris, Middleweight, 1
11551, London, Middleweight, 0
11552, Las Vegas, Middleweight, 0
11553, Dublin, Middleweight, 1
11554, London, Middleweight, 1
11555, Denver, Middleweight, 0
11556, Seattle, Middleweight, 0
11557, Los Angeles, Middleweight, 1
11558, New York, Middleweight, 0
11559, Paris, Middleweight, 0
11560, Seattle, Middleweight, 1
11561, Los Angeles, Middleweight, 0
11562, Las Vegas, Middleweight, 0
11563, Los Angeles, Middleweight, 1
11564, New York, Middleweight, 1
11565, Denver, Middleweight, 0
11566, Los Angeles, Middleweight, 0
11567, Las Vegas, Middleweight, 0
11568, London, Middleweight, 1
11569, Seattle, Middleweight, 1
11570, Paris, Middleweight, 1
11571, Paris, Middleweight, 0
11572, Denver, Middleweight, 1
11573, Dublin, Middleweight, 0
11574, Seattle, Middleweight, 0
11575, London, Middleweight, 1
11576, Dublin, Middleweight, 0
11577, Dublin, Middleweight, 0
11578, Denver, Middleweight, 0
11579, New York, Middleweight, 0
11580, Paris, Middleweight, 1
11581, Los Angeles, Middleweight, 0
11582, Paris, Middleweight, 1
11583, Denver, Middleweight, 0
11584, Seattle, Middleweight, 0
11585, Las Vegas, Middleweight, 1
11586, London, Middleweight, 1
11587, New York, Middleweight, 1
11588, London, Middleweight, 1
11589, New York, Middleweight, 1
11590, Denver, Middleweight, 1
11591, London, Middleweight, 0
11592, Seattle, Middleweight, 0
11593, Denver, Middleweight, 1
11594, New York, Middleweight, 1
