1, DEVON PETERSON, 3-4-5, 3, Welterweight, 0
2002, JACOB JOHNSON, 9-4-1, 9, Welterweight, 0
2003, MARCUS SANCHEZ, 3-3-3, 3, Lightweight, 0
2004, EDDY SIMS, 6-5-3, 6, Light Heavyweight, 1
2005, FRED RIVERA, 4-3-2, 4, Welterweight, 1
2006, GARFIELD DAVIDSON, 0-2-1, 0, Heavyweight, 0
2007, CORTEZ KIM, 2-5-0, 2, Welterweight, 0
2008, ISIAH OWENS, 6-3-3, 6, Heavyweight, 0
2009, ALLAN COLEMAN, 6-4-2, 6, Welterweight, 1
2010, GARLAND DUNCAN, 7-2-2, 7, Light Heavyweight, 0
2011, NEVILLE BURKE, 3-5-4, 3, Heavyweight, 0
2012, OTHA DENMON, 5-4-4, 5, Welterweight, 0
2013, BERNIE JACOBS, 6-3-2, 6, Welterweight, 0
2014, SETH ROSS, 2-5-0, 2, Welterweight, 0
2015, ROBIN GREEN, 4-0-1, 4, Lightweight, 0
2016, JAMISON FLORES, 8-6-4, 8, Heavyweight, 0
2017, MORRIS KELLEY, 4-2-1, 4, Lightweight, 1
2018, MIKEL ESSMAN, 6-2-2, 6, Light Heavyweight, 1
2019, COLTON DEAN, 2-2-2, 2, Lightweight, 1
2020, ANIBAL LITTLE, 1-4-3, 1, Light Heavyweight, 0
2021, WILTON DEMSKI, 5-5-2, 5, Light Heavyweight, 1
2022, KASEY TORRES, 7-3-1, 7, Lightweight, 0
2023, BARRETT GILBERT, 3-5-1, 3, Heavyweight, 1
2024, MITCHELL HUGHES, 7-7-0, 7, Light Heavyweight, 0
2025, TAD WEST, 3-3-2, 3, Light Heavyweight, 1
2026, LAMAR PAYNE, 6-5-0, 6, Middleweight, 1
2027, ROBBY FELBERBAUM, 2-3-1, 2, Middleweight, 1
2028, BERNARD MORALES, 9-6-2, 9, Light Heavyweight, 0
2029, OSVALDO PIERCE, 3-3-1, 3, Middleweight, 0
2030, BRANDEN HERRERA, 3-8-3, 3, Light Heavyweight, 0
2031, DOMINIQUE EAGAR, 4-2-2, 4, Light Heavyweight, 1
2032, NICKOLAS DEMSKI, 2-8-1, 2, Light Heavyweight, 1
2033, ADALBERTO DIAZ, 5-4-2, 5, Heavyweight, 0
2034, ANGEL RAMOS, 6-3-1, 6, Middleweight, 1
2035, JAVIER BURKE, 6-3-1, 6, Heavyweight, 0
2036, ELDRIDGE CUNNINGHAM, 5-4-5, 5, Heavyweight, 1
2037, MANUEL LITTLE, 5-4-3, 5, Light Heavyweight, 0
2038, BARRETT DUDEN, 3-6-2, 3, Lightweight, 0
2039, ALONSO PERKINS, 4-3-1, 4, Middleweight, 0
2040, ALFONSO KELLY, 6-4-1, 6, Welterweight, 0
2041, LUPE MILLER, 7-8-3, 7, Heavyweight, 1
2042, TOMAS MENDOZA, 2-3-3, 2, Welterweight, 1
2043, ROLAND HUGHES, 5-7-2, 5, Welterweight, 0
2044, ALEX RUIZ, 3-6-0, 3, Lightweight, 1
2045, DALE POWELL, 4-4-3, 4, Middleweight, 0
2046, DOUGLASS STEVENS, 2-3-1, 2, Lightweight, 1
2047, CHASE HANSEN, 3-3-0, 3, Lightweight, 1
2048, EUSEBIO DRESHER, 2-5-1, 2, Light Heavyweight, 0
2049, STEPHAN CUNNINGHAM, 4-2-1, 4, Light Heavyweight, 1
2050, TRACY ARNOLD, 3-3-3, 3, Middleweight, 1
2051, ADALBERTO FORD, 2-3-5, 2, Middleweight, 0
2052, JACQUES WILLIAMSON, 4-3-2, 4, Light Heavyweight, 0
2053, LAURENCE BROOKS, 3-5-5, 3, Middleweight, 1
2054, MARIA ALVAREZ, 1-2-3, 1, Middleweight, 0
2055, GRAIG HOWELL, 2-1-2, 2, Welterweight, 1
2056, COURTNEY DENA, 5-3-4, 5, Heavyweight, 1
2057, RICKEY DONLAN, 3-3-1, 3, Middleweight, 1
2058, ISMAEL KELLY, 3-3-4, 3, Heavyweight, 0
2059, ROGELIO GORDON, 3-3-1, 3, Light Heavyweight, 0
2060, CHANCE MOORE, 1-5-2, 1, Middleweight, 0
2061, DENIS HUDSON, 4-6-2, 4, Heavyweight, 1
2062, FIDEL KIM, 6-3-2, 6, Welterweight, 0
2063, EDUARDO SIMS, 0-5-1, 0, Light Heavyweight, 1
2064, ZACK PERRY, 6-5-1, 6, Welterweight, 1
2065, BURL LOPEZ, 3-3-1, 3, Lightweight, 1
2066, COY HARRIS, 3-3-3, 3, Middleweight, 0
2067, JESS LARSON, 5-2-3, 5, Welterweight, 0
2068, JEFFEREY THOMPSON, 4-6-2, 4, Welterweight, 1
2069, DARRELL PERKINS, 2-5-2, 2, Middleweight, 1
2070, COY RAMOS, 1-4-0, 1, Middleweight, 1
2071, WARREN STONE, 5-6-1, 5, Welterweight, 0
2072, MOSHE SPENCER, 6-2-2, 6, Middleweight, 1
2073, RALPH HAWKINS, 1-2-2, 1, Light Heavyweight, 0
2074, ABDUL MILLS, 3-2-3, 3, Middleweight, 0
2075, BUSTER STONE, 7-3-2, 7, Welterweight, 1
2076, LANDON HUGHES, 3-5-4, 3, Light Heavyweight, 1
2077, JEROLD MORGAN, 7-3-3, 7, Welterweight, 0
2078, JUAN HARPER, 5-3-2, 5, Welterweight, 0
2079, DOUG TORRES, 1-5-3, 1, Lightweight, 0
2080, LEONARD WATSON, 2-4-1, 2, Light Heavyweight, 0
2081, RHETT SHAW, 7-5-2, 7, Heavyweight, 1
2082, BUDDY OWENS, 5-3-1, 5, Lightweight, 0
2083, PERCY RICHARDSON, 4-2-1, 4, Middleweight, 0
2084, JERRY STEPHENS, 2-7-2, 2, Heavyweight, 1
2085, LYNN PALMER, 5-6-3, 5, Heavyweight, 1
2086, TERENCE EKDAHL, 3-6-3, 3, Middleweight, 1
2087, HARRIS GEORGE, 2-6-1, 2, Lightweight, 0
2088, ELVIN MCDONALD, 2-8-4, 2, Light Heavyweight, 1
2089, GAYLE KNIGHT, 2-2-2, 2, Welterweight, 1
2090, SUNG WILLIS, 5-2-2, 5, Welterweight, 1
2091, BART GRIFFIN, 5-1-1, 5, Light Heavyweight, 0
2092, JOSIAH HERNANDEZ, 8-0-2, 8, Middleweight, 0
2093, SPENCER CARROLL, 7-6-4, 7, Middleweight, 1
2094, CARLOS ROMERO, 2-7-0, 2, Light Heavyweight, 1
2095, ERNEST FREEMAN, 1-4-2, 1, Lightweight, 1
2096, IGNACIO JENKINS, 3-1-4, 3, Heavyweight, 1
2097, DELMAR HOFFMAN, 1-4-3, 1, Lightweight, 1
2098, HARLAND TORRES, 3-4-3, 3, Welterweight, 1
2099, ROSCOE COX, 6-4-2, 6, Middleweight, 0
2100, BARNEY DANIELS, 2-3-3, 2, Heavyweight, 1
2101, EFRAIN DUNCAN, 6-4-1, 6, Lightweight, 0
2102, OWEN COLE, 5-6-2, 5, Heavyweight, 1
2103, CHI WALTERS, 2-3-1, 2, Heavyweight, 0
2104, LAMAR ROBERTSON, 4-3-3, 4, Heavyweight, 0
2105, WADE MASON, 6-5-3, 6, Middleweight, 0
2106, NICOLAS COLLINS, 4-2-4, 4, Middleweight, 1
2107, ESTEBAN BAILEY, 2-1-1, 2, Light Heavyweight, 0
2108, SOL LAWSON, 2-3-1, 2, Heavyweight, 0
2109, JAE LYNCH, 3-7-0, 3, Light Heavyweight, 1
2110, ZANE WHEELER, 2-5-5, 2, Light Heavyweight, 0
2111, AMOS MAY, 7-6-1, 7, Welterweight, 1
2112, WOODROW SNYDER, 2-3-2, 2, Middleweight, 1
2113, GEORGE DELPINO, 6-3-2, 6, Middleweight, 1
2114, ADRIAN WARD, 5-1-4, 5, Heavyweight, 0
2115, MATT MENDOZA, 2-4-1, 2, Heavyweight, 1
2116, ARMANDO WEBB, 1-4-1, 1, Heavyweight, 0
2117, FOSTER LONG, 3-7-3, 3, Welterweight, 1
2118, GAYLE DESNOYERS, 4-5-2, 4, Lightweight, 1
2119, ROYCE BOWMAN, 3-3-5, 3, Light Heavyweight, 1
2120, MICHAEL ENZ, 5-3-4, 5, Lightweight, 0
2121, MICHAEL DIAZ, 2-4-2, 2, Welterweight, 1
2122, JAN CARROLL, 4-5-1, 4, Middleweight, 0
2123, GRADY CHAPMAN, 7-3-2, 7, Middleweight, 0
2124, JAN DIMMITT, 1-3-3, 1, Heavyweight, 1
2125, SOL HAWKINS, 6-2-3, 6, Middleweight, 0
2126, THOMAS BLACK, 2-2-3, 2, Welterweight, 0
2127, MAURICE MCCOY, 2-6-2, 2, Middleweight, 0
2128, JUNIOR GARZA, 2-3-2, 2, Lightweight, 0
2129, MERLE HAWKINS, 6-2-1, 6, Light Heavyweight, 0
2130, REGGIE FERNANDEZ, 2-1-2, 2, Light Heavyweight, 1
2131, IVORY LAWRENCE, 5-4-1, 5, Light Heavyweight, 0
2132, DANILO MEYER, 7-3-4, 7, Middleweight, 0
2133, ESTEBAN COOPER, 9-4-3, 9, Welterweight, 0
2134, EMIL GRANT, 3-6-2, 3, Lightweight, 0
2135, BOYD DESNOYERS, 4-1-3, 4, Middleweight, 1
2136, SHAYNE DONATHAN, 4-5-1, 4, Middleweight, 1
2137, GAYLE MENDOZA, 5-3-1, 5, Middleweight, 1
2138, BENITO JENKINS, 2-4-3, 2, Heavyweight, 0
2139, JED FREEMAN, 1-4-3, 1, Heavyweight, 0
2140, GALE DONLAN, 6-5-4, 6, Heavyweight, 0
2141, KEENAN STEWART, 5-2-2, 5, Light Heavyweight, 0
2142, DONALD FARRAH, 4-5-1, 4, Light Heavyweight, 0
2143, ALLAN SHAW, 4-3-1, 4, Middleweight, 0
2144, MAN FISHBEIN, 9-2-0, 9, Heavyweight, 0
2145, ETHAN ROGERS, 3-4-0, 3, Lightweight, 1
2146, ALI SNYDER, 2-11-3, 2, Light Heavyweight, 0
2147, VANCE FULLER, 5-4-3, 5, Light Heavyweight, 1
2148, MATT MORRISON, 1-5-4, 1, Welterweight, 1
2149, DARRYL GRANT, 0-7-0, 0, Lightweight, 1
2150, MAXIMO CARROLL, 3-4-3, 3, Welterweight, 1
2151, BOOKER HAWKINS, 5-4-1, 5, Middleweight, 1
2152, XAVIER GORDON, 2-3-0, 2, Welterweight, 1
2153, GENARO HENRY, 7-8-1, 7, Middleweight, 0
2154, CESAR SIMPSON, 0-7-4, 0, Heavyweight, 0
2155, WILBER DEVEAUX, 5-3-1, 5, Light Heavyweight, 1
2156, CONNIE DUDAS, 6-3-3, 6, Light Heavyweight, 1
2157, SAUL HUNTER, 6-3-2, 6, Lightweight, 1
2158, CARLOS VARGAS, 5-4-2, 5, Heavyweight, 1
2159, TED ESTRIDGE, 2-4-0, 2, Lightweight, 1
2160, MYLES GORDON, 3-1-2, 3, Heavyweight, 1
2161, OREN TAYLOR, 3-3-1, 3, Welterweight, 0
2162, TANNER MURPHY, 3-5-3, 3, Light Heavyweight, 1
2163, CURTIS WELCH, 3-5-1, 3, Welterweight, 1
2164, ROLAND DUNCAN, 2-2-1, 2, Heavyweight, 1
2165, BERNARDO OLSON, 1-6-1, 1, Heavyweight, 0
2166, ADALBERTO DUENES, 1-6-2, 1, Light Heavyweight, 1
2167, NAPOLEON DEVALLE, 5-7-2, 5, Middleweight, 0
2168, BUD FISHBEIN, 4-1-1, 4, Lightweight, 1
2169, SHAWN ESTRIDGE, 5-3-5, 5, Middleweight, 0
2170, REED WELLS, 9-2-1, 9, Middleweight, 0
2171, HERSHEL CARR, 5-2-2, 5, Welterweight, 1
2172, IGNACIO BUTLER, 3-4-4, 3, Welterweight, 1
2173, CHI WRIGHT, 4-2-2, 4, Lightweight, 0
2174, EDDIE HAYES, 1-4-2, 1, Light Heavyweight, 1
2175, GAYLE FELBERBAUM, 3-5-2, 3, Middleweight, 1
2176, TYREE MYERS, 2-5-2, 2, Heavyweight, 0
2177, HUNG COLLINS, 6-4-4, 6, Welterweight, 1
2178, KRISTOPHER DUDEN, 3-1-1, 3, Light Heavyweight, 0
2179, HUNG RICHARDS, 5-8-3, 5, Lightweight, 0
2180, JEFFRY EISMAN, 4-4-0, 4, Lightweight, 1
2181, WM ESTRIDGE, 2-5-1, 2, Lightweight, 1
2182, RAMON KNIGHT, 6-4-3, 6, Welterweight, 1
2183, BERNARDO WALLACE, 4-3-3, 4, Welterweight, 1
2184, TEDDY OLIVER, 8-3-4, 8, Welterweight, 0
2185, LEROY CASTILLO, 5-7-1, 5, Welterweight, 1
2186, ALEXIS STEPHENS, 1-4-2, 1, Lightweight, 0
2187, TOM OLSON, 4-4-2, 4, Heavyweight, 1
2188, LINCOLN WASHINGTON, 2-3-4, 2, Light Heavyweight, 1
2189, RAFAEL MEYER, 2-3-2, 2, Heavyweight, 0
2190, LAUREN ELLIS, 2-3-1, 2, Heavyweight, 0
2191, LOU WELLS, 2-2-4, 2, Welterweight, 0
2192, DONALD ROMERO, 5-5-2, 5, Lightweight, 0
2193, VANCE HUDSON, 5-3-4, 5, Lightweight, 1
2194, KING BAILEY, 1-6-3, 1, Light Heavyweight, 1
2195, DONNIE EDDINGER, 4-4-1, 4, Lightweight, 0
2196, BRADLY BRYANT, 1-2-3, 1, Welterweight, 0
2197, EFREN PATTERSON, 7-3-2, 7, Light Heavyweight, 1
2198, NEAL DONATHAN, 4-4-1, 4, Middleweight, 1
2199, DESMOND WARREN, 4-6-1, 4, Light Heavyweight, 1
2200, MAXIMO CRUZ, 3-4-3, 3, Heavyweight, 1
2201, JULIO FLORES, 3-5-3, 3, Lightweight, 1
2202, VAL RAMIREZ, 4-4-2, 4, Middleweight, 1
2203, CEDRIC TERRY, 5-2-0, 5, Heavyweight, 0
2204, SCOTTY FITZHENRY, 4-4-1, 4, Light Heavyweight, 1
2205, AMOS POWELL, 3-4-3, 3, Welterweight, 0
2206, KEVEN ROGERS, 0-2-0, 0, Middleweight, 0
2207, MCKINLEY ANDREWS, 5-3-3, 5, Light Heavyweight, 1
2208, GINO RICE, 8-5-3, 8, Light Heavyweight, 0
2209, MOSES NELSON, 5-6-2, 5, Welterweight, 1
2210, WILBER CASTILLO, 3-8-0, 3, Light Heavyweight, 0
2211, HERBERT CUNNINGHAM, 7-2-3, 7, Heavyweight, 0
2212, FREDRIC SHAW, 6-5-2, 6, Middleweight, 0
2213, PORFIRIO ELLIS, 6-3-5, 6, Welterweight, 0
2214, WERNER LITTLE, 8-4-3, 8, Welterweight, 0
2215, SAM HERRERA, 4-4-2, 4, Welterweight, 1
2216, GINO MORENO, 3-4-1, 3, Middleweight, 0
2217, FILIBERTO CASTILLO, 3-4-2, 3, Heavyweight, 1
2218, EVERETTE MORRISON, 5-5-2, 5, Lightweight, 0
2219, BENTON MOORE, 4-7-3, 4, Heavyweight, 1
2220, ROSCOE MOORE, 3-5-4, 3, Light Heavyweight, 1
2221, BENNETT BENNETT, 8-3-3, 8, Welterweight, 0
2222, BRAIN JACKSON, 1-3-2, 1, Lightweight, 1
2223, LEO DOUGLAS, 6-7-2, 6, Middleweight, 0
2224, TOD BOYD, 7-3-1, 7, Welterweight, 0
2225, LYMAN MYERS, 6-3-4, 6, Welterweight, 0
2226, ROMAN BARNES, 3-2-5, 3, Lightweight, 0
2227, RAY TAYLOR, 7-2-1, 7, Middleweight, 0
2228, DERICK PERRY, 7-4-0, 7, Middleweight, 1
2229, KENT WILLIAMS, 7-9-1, 7, Welterweight, 0
2230, RAYMON HICKS, 5-4-1, 5, Middleweight, 0
2231, FRITZ WELCH, 2-10-4, 2, Heavyweight, 1
2232, DEANDRE ROSS, 2-4-1, 2, Welterweight, 0
2233, ANTONY BENNETT, 7-1-3, 7, Light Heavyweight, 0
2234, BENNIE GORDON, 7-5-3, 7, Middleweight, 0
2235, FRANKLYN PETERS, 1-4-2, 1, Welterweight, 0
2236, ALEXANDER RAMOS, 7-1-3, 7, Light Heavyweight, 1
2237, LONNIE PERRY, 4-2-2, 4, Welterweight, 0
2238, JEFFRY OWENS, 3-1-2, 3, Light Heavyweight, 0
2239, COURTNEY BARNES, 4-5-0, 4, Lightweight, 0
2240, AHMAD VASQUEZ, 2-2-0, 2, Welterweight, 1
2241, GONZALO DEVEAUX, 2-7-0, 2, Middleweight, 1
2242, KIRBY MONTGOMERY, 3-4-0, 3, Lightweight, 0
2243, LANDON FASCIANO, 6-6-0, 6, Lightweight, 0
2244, PALMER FOWLER, 2-6-1, 2, Middleweight, 0
2245, SAMUAL SULLIVAN, 2-5-2, 2, Middleweight, 1
2246, DANIAL DIAZ, 8-2-0, 8, Heavyweight, 1
2247, DEANDRE SCHMIDT, 3-3-1, 3, Heavyweight, 0
2248, YONG RAMIREZ, 4-4-0, 4, Heavyweight, 0
2249, MICAH PEREZ, 6-4-2, 6, Light Heavyweight, 0
2250, ALI MORENO, 4-9-5, 4, Welterweight, 1
2251, KORY JOHNSTON, 1-4-4, 1, Welterweight, 1
2252, AARON OWENS, 5-2-2, 5, Lightweight, 0
2253, ARDEN EGGLETON, 5-1-4, 5, Light Heavyweight, 0
2254, VAN SIMPSON, 3-7-0, 3, Middleweight, 0
2255, FREDDY GREEN, 4-3-1, 4, Light Heavyweight, 0
2256, ISIDRO MASON, 4-6-1, 4, Middleweight, 0
2257, MARKUS DIMMITT, 3-7-2, 3, Welterweight, 1
2258, ABE FAUSNAUGHT, 3-4-1, 3, Light Heavyweight, 0
2259, TERRY GREENE, 3-7-1, 3, Lightweight, 1
2260, SIDNEY SANCHEZ, 3-4-4, 3, Middleweight, 0
2261, JAIME ALLEN, 8-4-4, 8, Heavyweight, 0
2262, FIDEL MONTGOMERY, 5-6-3, 5, Light Heavyweight, 1
2263, NORMAN OWENS, 12-4-3, 12, Light Heavyweight, 1
2264, DANA SMITH, 6-3-0, 6, Heavyweight, 0
2265, BUFORD GRAY, 4-3-1, 4, Middleweight, 0
2266, ANDREW YOUNG, 6-6-1, 6, Heavyweight, 1
2267, LONNIE WOOD, 3-6-1, 3, Welterweight, 0
2268, JUAN EGGLETON, 7-3-0, 7, Lightweight, 1
2269, FREDERICK JORDAN, 5-8-2, 5, Middleweight, 1
2270, MIKEL THOMPSON, 7-2-1, 7, Heavyweight, 1
2271, MOHAMMAD WILSON, 5-4-0, 5, Lightweight, 1
2272, SCOTT BUTLER, 7-2-2, 7, Light Heavyweight, 0
2273, MILES RUIZ, 3-2-2, 3, Middleweight, 1
2274, FELIPE WEST, 1-1-3, 1, Middleweight, 0
2275, GLENN MCCOY, 6-5-2, 6, Welterweight, 1
2276, GIOVANNI FREEMAN, 6-1-0, 6, Middleweight, 1
2277, WILLIAMS HARRIS, 6-4-2, 6, Light Heavyweight, 0
2278, JACQUES DEVEAUX, 0-4-1, 0, Heavyweight, 0
2279, BRANDON JORDAN, 2-0-1, 2, Middleweight, 1
2280, CRISTOBAL JAMES, 1-4-4, 1, Light Heavyweight, 1
2281, ANTOINE WALTERS, 4-5-1, 4, Middleweight, 0
2282, ALFONSO BROWN, 5-4-0, 5, Lightweight, 1
2283, NAPOLEON MITCHELL, 6-3-4, 6, Middleweight, 1
2284, CEDRIC DENMON, 6-4-0, 6, Middleweight, 1
2285, ERIK GONZALEZ, 9-3-2, 9, Middleweight, 1
2286, FEDERICO GARZA, 4-4-2, 4, Heavyweight, 1
2287, SID HANSON, 6-0-2, 6, Light Heavyweight, 1
2288, MICAH EKDAHL, 3-4-1, 3, Middleweight, 0
2289, HARLEY FILMORE, 4-3-2, 4, Heavyweight, 0
2290, CARLOS HARVEY, 2-1-0, 2, Light Heavyweight, 0
2291, CURT FOX, 6-2-1, 6, Middleweight, 0
2292, SAMMY DOUGLAS, 2-3-5, 2, Welterweight, 1
2293, PETE PARKER, 2-4-1, 2, Heavyweight, 0
2294, IGNACIO MARTIN, 7-7-3, 7, Welterweight, 1
2295, SEBASTIAN LEWIS, 3-3-3, 3, Lightweight, 0
2296, BRIAN DIAZ, 4-1-1, 4, Middleweight, 0
2297, HERB COLE, 2-5-0, 2, Welterweight, 0
2298, KELVIN WHEELER, 1-2-2, 1, Welterweight, 1
2299, GROVER WILLIAMSON, 0-3-1, 0, Welterweight, 0
2300, DARON DOUTT, 3-6-4, 3, Middleweight, 1
2301, MARK DUENES, 4-6-1, 4, Middleweight, 1
2302, JEROME HANSON, 8-7-1, 8, Welterweight, 1
2303, CARLO FLORES, 5-4-0, 5, Heavyweight, 1
2304, EVERETT PERRY, 3-5-1, 3, Lightweight, 0
2305, RUDOLF TERRY, 0-3-3, 0, Light Heavyweight, 1
2306, JERALD JORDAN, 2-3-4, 2, Lightweight, 0
2307, DAMION SANDERS, 4-4-1, 4, Middleweight, 1
2308, WILLARD WALTERS, 5-6-3, 5, Lightweight, 1
2309, CLEVELAND MAY, 4-2-1, 4, Welterweight, 1
2310, EMMANUEL WARREN, 3-3-5, 3, Heavyweight, 0
2311, DARRICK BURTON, 6-5-2, 6, Heavyweight, 0
2312, FRED MITCHELL, 6-5-2, 6, Lightweight, 1
2313, BRADLY TORRES, 1-5-5, 1, Heavyweight, 1
2314, TOBY DEVEAUX, 5-6-1, 5, Light Heavyweight, 0
2315, MARCUS LYNCH, 1-3-2, 1, Welterweight, 1
2316, JESSIE MAY, 4-4-2, 4, Heavyweight, 0
2317, ERROL DONATHAN, 6-2-1, 6, Lightweight, 0
2318, SEBASTIAN BURKE, 2-5-0, 2, Heavyweight, 1
2319, DOMINICK RICE, 1-4-2, 1, Lightweight, 0
2320, BRADLEY PERRY, 4-4-1, 4, Light Heavyweight, 0
2321, ANIBAL CARPENTER, 1-3-6, 1, Light Heavyweight, 1
2322, IRVIN HANSON, 5-5-6, 5, Middleweight, 0
2323, SAMMIE ROBERTS, 4-3-0, 4, Light Heavyweight, 1
2324, TRINIDAD WARREN, 2-2-1, 2, Middleweight, 1
2325, ERNESTO LOPEZ, 2-5-2, 2, Middleweight, 1
2326, ARMANDO DESNOYERS, 6-3-4, 6, Middleweight, 0
2327, BENNETT WAGNER, 3-1-2, 3, Lightweight, 1
2328, LEIF LYNCH, 9-3-2, 9, Lightweight, 0
2329, ROD FASCIANO, 2-3-0, 2, Welterweight, 1
2330, HOSEA FITZHENRY, 1-8-1, 1, Lightweight, 1
2331, JAN COLE, 6-3-3, 6, Middleweight, 0
2332, JAMIE OLSON, 4-3-2, 4, Lightweight, 1
2333, COREY JORDAN, 3-4-3, 3, Heavyweight, 1
2334, HUBERT DERBYSHIRE, 5-3-2, 5, Middleweight, 0
2335, ELVIS LOPEZ, 2-4-2, 2, Middleweight, 1
2336, BARRETT EGGLETON, 5-4-1, 5, Heavyweight, 1
2337, BLAINE GRIFFIN, 5-2-3, 5, Light Heavyweight, 1
2338, GEORGE VASQUEZ, 3-5-2, 3, Light Heavyweight, 1
2339, JULES LYNCH, 3-3-2, 3, Lightweight, 0
2340, HEATH PIERCE, 3-4-0, 3, Heavyweight, 1
2341, ISAIAS WHEELER, 2-3-2, 2, Welterweight, 1
2342, JEFF RAMOS, 6-3-2, 6, Heavyweight, 0
2343, ALLAN HARPER, 6-3-2, 6, Heavyweight, 0
2344, LOUIS CASTILLO, 0-2-2, 0, Heavyweight, 0
2345, AUBREY GEORGE, 6-10-0, 6, Light Heavyweight, 0
2346, RANDELL BAILEY, 5-5-2, 5, Middleweight, 0
2347, JAN FOX, 5-5-4, 5, Heavyweight, 0
2348, ALLAN STEVENS, 4-3-0, 4, Lightweight, 1
2349, STEWART DIMERY, 4-4-6, 4, Heavyweight, 1
2350, ARLEN JENSEN, 5-7-0, 5, Heavyweight, 0
2351, KORY HERNANDEZ, 9-5-1, 9, Heavyweight, 0
2352, FAUSTO SMITH, 2-7-1, 2, Middleweight, 0
2353, DARON RUSSELL, 5-10-2, 5, Light Heavyweight, 1
2354, HOLLIS MURPHY, 3-3-2, 3, Light Heavyweight, 0
2355, LEVI MILLER, 4-4-2, 4, Welterweight, 1
2356, ELVIN WHITE, 5-2-3, 5, Middleweight, 1
2357, TAYLOR PIERCE, 4-2-2, 4, Lightweight, 0
2358, TERRY GARRETT, 1-4-4, 1, Middleweight, 0
2359, DONNIE DUNWOODY, 3-7-6, 3, Light Heavyweight, 1
2360, NEVILLE ANDERSON, 4-5-2, 4, Heavyweight, 1
2361, EMMITT WHEELER, 7-2-0, 7, Heavyweight, 0
2362, STACEY WILLIS, 6-2-2, 6, Heavyweight, 1
2363, EMANUEL COLEMAN, 5-5-2, 5, Middleweight, 1
2364, JEFF PAYNE, 3-5-4, 3, Lightweight, 1
2365, WILFORD PAYNE, 0-1-6, 0, Light Heavyweight, 0
2366, ELIAS COLEMAN, 4-5-0, 4, Lightweight, 0
2367, LELAND ROMERO, 8-2-1, 8, Heavyweight, 0
2368, ANTONIA HOFFMAN, 4-5-0, 4, Middleweight, 1
2369, CRAIG JAMES, 5-4-2, 5, Light Heavyweight, 1
2370, GERARD DOUGLAS, 1-3-1, 1, Heavyweight, 0
2371, DANIEL DIXON, 8-1-1, 8, Middleweight, 0
2372, CASEY DAVIS, 3-4-5, 3, Light Heavyweight, 0
2373, AGUSTIN LANE, 6-3-1, 6, Welterweight, 1
2374, JUSTIN DUNN, 6-4-2, 6, Welterweight, 0
2375, ROY WARREN, 5-0-1, 5, Welterweight, 0
2376, KELLY LONG, 6-4-3, 6, Heavyweight, 0
2377, JEWELL HARRIS, 6-2-0, 6, Middleweight, 0
2378, LENNY COLLINS, 4-3-3, 4, Light Heavyweight, 0
2379, WENDELL WASHINGTON, 4-2-0, 4, Light Heavyweight, 1
2380, OMAR VASQUEZ, 3-5-1, 3, Welterweight, 0
2381, RUBEN RYAN, 5-0-0, 5, Lightweight, 0
2382, JONATHON TERRY, 9-6-3, 9, Heavyweight, 1
2383, HENRY HARPER, 5-4-2, 5, Lightweight, 0
2384, WARNER ALLEN, 5-3-3, 5, Lightweight, 1
2385, GUADALUPE COOPER, 5-3-1, 5, Welterweight, 0
2386, LINWOOD ENZ, 8-4-3, 8, Light Heavyweight, 1
2387, GLENN LEWIS, 3-5-2, 3, Welterweight, 0
2388, DOMENIC GILBERT, 7-2-3, 7, Light Heavyweight, 1
2389, JIM ESSMAN, 4-3-0, 4, Light Heavyweight, 0
2390, LEOPOLDO BOYD, 2-3-1, 2, Lightweight, 0
2391, WALKER ADAMS, 7-1-1, 7, Lightweight, 0
2392, RANDALL YOUNG, 4-6-0, 4, Welterweight, 0
2393, JARROD PARKER, 1-4-3, 1, Welterweight, 0
2394, DEXTER JORDAN, 3-3-3, 3, Heavyweight, 0
2395, AUGUST FASCIANO, 6-9-1, 6, Lightweight, 0
2396, RUSS FERNANDEZ, 1-4-1, 1, Lightweight, 1
2397, PAUL EAKLE, 3-2-4, 3, Lightweight, 1
2398, TRACY RIVERA, 4-3-1, 4, Light Heavyweight, 1
2399, WALTON WRIGHT, 5-3-1, 5, Welterweight, 1
2400, WARNER HARVEY, 2-5-3, 2, Light Heavyweight, 1
2401, FREDDY WILSON, 0-2-4, 0, Middleweight, 1
2402, REGGIE HENRY, 7-6-4, 7, Lightweight, 0
2403, IVORY JOHNSON, 3-6-2, 3, Middleweight, 1
2404, IGNACIO WRIGHT, 5-3-1, 5, Welterweight, 0
2405, CORY BYRD, 1-5-1, 1, Light Heavyweight, 0
2406, DOMINIQUE RAY, 6-2-4, 6, Welterweight, 1
2407, VON HARRISON, 3-4-2, 3, Lightweight, 1
2408, JAY DUNN, 5-3-2, 5, Lightweight, 0
2409, ISAAC TAYLOR, 3-3-1, 3, Middleweight, 0
2410, CLIFFORD BENNETT, 1-4-2, 1, Lightweight, 1
2411, REGGIE DUDEN, 5-3-1, 5, Lightweight, 0
2412, LEANDRO PHILLIPS, 3-5-0, 3, Light Heavyweight, 1
2413, ROCCO SIMMONS, 7-9-1, 7, Middleweight, 0
2414, FREDDY CARROLL, 4-8-2, 4, Welterweight, 0
2415, GARFIELD RIVERA, 2-5-3, 2, Lightweight, 0
